Channel              :,CH1
Frequency            :,5.495Hz
Period               :,0.182s
PK-PK                :,260.0mV
Probe attenuation    :,1X
Voltage per ADC value:,0.125000mV
Time interval        :,100.00000us

index,CH1_Voltage(mV)
1,-28.000000
2,-28.000000
3,-44.000000
4,-44.000000
5,4.000000
6,-8.000000
7,-46.000000
8,-10.000000
9,-12.000000
10,20.000000
11,20.000000
12,4.000000
13,20.000000
14,46.000000
15,-2.000000
16,-12.000000
17,-8.000000
18,-36.000000
19,34.000000
20,-16.000000
21,-12.000000
22,22.000000
23,40.000000
24,62.000000
25,14.000000
26,26.000000
27,-30.000000
28,-8.000000
29,28.000000
30,-10.000000
31,6.000000
32,-12.000000
33,0.000000
34,-40.000000
35,-12.000000
36,-36.000000
37,-4.000000
38,-6.000000
39,-12.000000
40,-4.000000
41,-2.000000
42,38.000000
43,-14.000000
44,6.000000
45,-12.000000
46,16.000000
47,8.000000
48,58.000000
49,24.000000
50,-20.000000
51,-24.000000
52,-16.000000
53,54.000000
54,20.000000
55,-2.000000
56,-8.000000
57,30.000000
58,6.000000
59,-20.000000
60,8.000000
61,8.000000
62,-12.000000
63,14.000000
64,-48.000000
65,-14.000000
66,-28.000000
67,-14.000000
68,14.000000
69,8.000000
70,-22.000000
71,-4.000000
72,-64.000000
73,30.000000
74,-26.000000
75,14.000000
76,30.000000
77,-22.000000
78,-8.000000
79,-16.000000
80,0.000000
81,6.000000
82,0.000000
83,-30.000000
84,10.000000
85,-18.000000
86,-18.000000
87,-12.000000
88,-14.000000
89,-4.000000
90,20.000000
91,26.000000
92,-46.000000
93,-12.000000
94,16.000000
95,-36.000000
96,42.000000
97,-18.000000
98,24.000000
99,-8.000000
100,-8.000000
101,20.000000
102,-36.000000
103,2.000000
104,0.000000
105,54.000000
106,-26.000000
107,-50.000000
108,10.000000
109,-12.000000
110,-12.000000
111,10.000000
112,-4.000000
113,-18.000000
114,-22.000000
115,8.000000
116,-34.000000
117,14.000000
118,2.000000
119,-36.000000
120,-2.000000
121,-22.000000
122,-12.000000
123,-26.000000
124,16.000000
125,-38.000000
126,-50.000000
127,28.000000
128,-12.000000
129,-12.000000
130,32.000000
131,-22.000000
132,-8.000000
133,-8.000000
134,30.000000
135,-26.000000
136,28.000000
137,-34.000000
138,36.000000
139,6.000000
140,22.000000
141,30.000000
142,-14.000000
143,36.000000
144,34.000000
145,30.000000
146,14.000000
147,-24.000000
148,26.000000
149,36.000000
150,72.000000
151,-20.000000
152,90.000000
153,-2.000000
154,16.000000
155,-12.000000
156,14.000000
157,22.000000
158,2.000000
159,-58.000000
160,-8.000000
161,-56.000000
162,2.000000
163,16.000000
164,-8.000000
165,-44.000000
166,-6.000000
167,32.000000
168,-42.000000
169,10.000000
170,12.000000
171,-4.000000
172,40.000000
173,26.000000
174,-34.000000
175,2.000000
176,64.000000
177,-18.000000
178,14.000000
179,-12.000000
180,2.000000
181,10.000000
182,-20.000000
183,-4.000000
184,-6.000000
185,58.000000
186,2.000000
187,0.000000
188,8.000000
189,-4.000000
190,24.000000
191,2.000000
192,20.000000
193,-22.000000
194,-22.000000
195,-18.000000
196,-26.000000
197,22.000000
198,-50.000000
199,-84.000000
200,26.000000
201,26.000000
202,-4.000000
203,-16.000000
204,-34.000000
205,40.000000
206,-16.000000
207,-22.000000
208,2.000000
209,-10.000000
210,-12.000000
211,20.000000
212,24.000000
213,-30.000000
214,-30.000000
215,-34.000000
216,20.000000
217,-26.000000
218,-4.000000
219,20.000000
220,16.000000
221,-32.000000
222,-2.000000
223,-18.000000
224,-18.000000
225,-26.000000
226,-18.000000
227,-8.000000
228,58.000000
229,-12.000000
230,60.000000
